race_id,season,round,race_name,date,time,circuit_id
Other,2020,15,Bahrain Grand Prix,Other,Other,bahrain
Other,2020,16,Other,Other,Other,bahrain
Other,2020,17,Abu Dhabi Grand Prix,Other,13:10:00Z,yas_marina
Other,2021,1,Bahrain Grand Prix,Other,15:00:00Z,bahrain
Other,2021,2,Other,Other,13:00:00Z,imola
Other,2021,3,Portuguese Grand Prix,Other,14:00:00Z,Other
Other,2021,4,Spanish Grand Prix,Other,13:00:00Z,catalunya
Other,2021,5,Monaco Grand Prix,Other,13:00:00Z,monaco
Other,2021,6,Other,Other,12:00:00Z,Other
Other,2021,7,French Grand Prix,Other,13:00:00Z,ricard
Other,2021,8,Other,Other,13:00:00Z,red_bull_ring
Other,2021,9,Austrian Grand Prix,Other,13:00:00Z,red_bull_ring
Other,2021,10,British Grand Prix,Other,14:00:00Z,silverstone
Other,2021,11,Hungarian Grand Prix,Other,13:00:00Z,hungaroring
Other,2021,12,Belgian Grand Prix,Other,13:00:00Z,spa
Other,2021,13,Dutch Grand Prix,Other,13:00:00Z,zandvoort
Other,2021,14,Italian Grand Prix,Other,13:00:00Z,monza
Other,2021,15,Other,Other,12:00:00Z,Other
Other,2021,16,Other,Other,12:00:00Z,Other
Other,2021,17,United States Grand Prix,Other,19:00:00Z,americas
Other,2021,18,Other,Other,19:00:00Z,rodriguez
Other,2021,19,Other,Other,17:00:00Z,interlagos
Other,2021,20,Other,Other,14:00:00Z,Other
Other,2021,21,Other,Other,Other,Other
Other,2021,22,Abu Dhabi Grand Prix,Other,13:00:00Z,yas_marina
Other,2022,1,Bahrain Grand Prix,Other,15:00:00Z,bahrain
Other,2022,2,Other,Other,17:00:00Z,Other
Other,2022,3,Australian Grand Prix,Other,05:00:00Z,albert_park
Other,2022,4,Other,Other,13:00:00Z,imola
Other,2022,5,Other,Other,Other,Other
Other,2022,6,Spanish Grand Prix,Other,13:00:00Z,catalunya
Other,2022,7,Monaco Grand Prix,Other,13:00:00Z,monaco
Other,2022,8,Other,Other,Other,Other
Other,2022,9,Canadian Grand Prix,Other,Other,villeneuve
Other,2022,10,British Grand Prix,Other,14:00:00Z,silverstone
Other,2022,11,Austrian Grand Prix,Other,13:00:00Z,red_bull_ring
Other,2022,12,French Grand Prix,Other,13:00:00Z,ricard
Other,2022,13,Hungarian Grand Prix,Other,13:00:00Z,hungaroring
Other,2022,14,Belgian Grand Prix,Other,13:00:00Z,spa
Other,2022,15,Dutch Grand Prix,Other,13:00:00Z,zandvoort
Other,2022,16,Italian Grand Prix,Other,13:00:00Z,monza
Other,2022,17,Singapore Grand Prix,Other,12:00:00Z,marina_bay
Other,2022,18,Japanese Grand Prix,Other,05:00:00Z,suzuka
Other,2022,19,United States Grand Prix,Other,19:00:00Z,americas
Other,2022,20,Other,Other,Other,rodriguez
Other,2022,21,Other,Other,Other,interlagos
Other,2022,22,Abu Dhabi Grand Prix,Other,13:00:00Z,yas_marina
Other,2023,1,Bahrain Grand Prix,Other,15:00:00Z,bahrain
Other,2023,2,Other,Other,17:00:00Z,Other
Other,2023,3,Australian Grand Prix,Other,05:00:00Z,albert_park
Other,2023,4,Other,Other,Other,Other
Other,2023,5,Other,Other,Other,Other
Other,2023,6,Monaco Grand Prix,Other,13:00:00Z,monaco
Other,2023,7,Spanish Grand Prix,Other,13:00:00Z,catalunya
Other,2023,8,Canadian Grand Prix,Other,Other,villeneuve
Other,2023,9,Austrian Grand Prix,Other,13:00:00Z,red_bull_ring
Other,2023,10,British Grand Prix,Other,14:00:00Z,silverstone
Other,2023,11,Hungarian Grand Prix,Other,13:00:00Z,hungaroring
Other,2023,12,Belgian Grand Prix,Other,13:00:00Z,spa
Other,2023,13,Dutch Grand Prix,Other,13:00:00Z,zandvoort
Other,2023,14,Italian Grand Prix,Other,13:00:00Z,monza
Other,2023,15,Singapore Grand Prix,Other,12:00:00Z,marina_bay
Other,2023,16,Japanese Grand Prix,Other,05:00:00Z,suzuka
Other,2023,17,Other,Other,17:00:00Z,Other
Other,2023,18,United States Grand Prix,Other,19:00:00Z,americas
Other,2023,19,Other,Other,Other,rodriguez
Other,2023,20,Other,Other,17:00:00Z,interlagos
Other,2023,21,Other,Other,06:00:00Z,Other
Other,2023,22,Abu Dhabi Grand Prix,Other,13:00:00Z,yas_marina
Other,2024,1,Bahrain Grand Prix,Other,15:00:00Z,bahrain
Other,2024,2,Other,Other,17:00:00Z,Other
Other,2024,3,Australian Grand Prix,Other,Other,albert_park
Other,2024,4,Japanese Grand Prix,Other,05:00:00Z,suzuka
Other,2024,5,Chinese Grand Prix,Other,07:00:00Z,shanghai
Other,2024,6,Other,Other,Other,Other
Other,2024,7,Other,Other,13:00:00Z,imola
Other,2024,8,Monaco Grand Prix,Other,13:00:00Z,monaco
Other,2024,9,Canadian Grand Prix,Other,Other,villeneuve
Other,2024,10,Spanish Grand Prix,Other,13:00:00Z,catalunya
Other,2024,11,Austrian Grand Prix,Other,13:00:00Z,red_bull_ring
Other,2024,12,British Grand Prix,Other,14:00:00Z,silverstone
Other,2024,13,Hungarian Grand Prix,Other,13:00:00Z,hungaroring
Other,2024,14,Belgian Grand Prix,Other,13:00:00Z,spa
Other,2024,15,Dutch Grand Prix,Other,13:00:00Z,zandvoort
Other,2024,16,Italian Grand Prix,Other,13:00:00Z,monza
Other,2024,17,Other,Other,Other,Other
Other,2024,18,Singapore Grand Prix,Other,12:00:00Z,marina_bay
Other,2024,19,United States Grand Prix,Other,19:00:00Z,americas
Other,2024,20,Other,Other,Other,rodriguez
Other,2024,21,Other,Other,17:00:00Z,interlagos
Other,2024,22,Other,Other,06:00:00Z,Other
Other,2024,23,Other,Other,16:00:00Z,Other
Other,2024,24,Abu Dhabi Grand Prix,Other,13:00:00Z,yas_marina
Other,2025,1,Australian Grand Prix,Other,Other,albert_park
Other,2025,2,Chinese Grand Prix,Other,07:00:00Z,shanghai
Other,2025,3,Japanese Grand Prix,Other,05:00:00Z,suzuka
Other,2025,4,Bahrain Grand Prix,Other,15:00:00Z,bahrain
Other,2025,5,Other,Other,17:00:00Z,Other
Other,2025,6,Other,Other,Other,Other
Other,2025,7,Other,Other,13:00:00Z,imola
Other,2025,8,Monaco Grand Prix,Other,13:00:00Z,monaco
Other,2025,9,Spanish Grand Prix,Other,13:00:00Z,catalunya
Other,2025,10,Canadian Grand Prix,Other,Other,villeneuve
Other,2025,11,Austrian Grand Prix,Other,13:00:00Z,red_bull_ring
Other,2025,12,British Grand Prix,Other,14:00:00Z,silverstone
Other,2025,13,Belgian Grand Prix,Other,13:00:00Z,spa
Other,2025,14,Hungarian Grand Prix,Other,13:00:00Z,hungaroring
Other,2025,15,Dutch Grand Prix,Other,13:00:00Z,zandvoort
Other,2025,16,Italian Grand Prix,Other,13:00:00Z,monza
Other,2025,17,Other,Other,Other,Other
Other,2025,18,Singapore Grand Prix,Other,12:00:00Z,marina_bay
Other,2025,19,United States Grand Prix,Other,19:00:00Z,americas
Other,2025,20,Other,Other,Other,rodriguez
Other,2025,21,Other,Other,17:00:00Z,interlagos
Other,2025,22,Other,Other,Other,Other
Other,2025,23,Other,Other,16:00:00Z,Other
Other,2025,24,Abu Dhabi Grand Prix,Other,13:00:00Z,yas_marina
